"nuts1","NUTS3_ID","nuts3","sex","age_cat","pop"
"Brandenburg","DE40C","Oder-Spree County","male","[20-30)",5871
"Brandenburg","DE40C","Oder-Spree County","male","[30-40)",10357
"Brandenburg","DE40C","Oder-Spree County","male","[40-50)",10708
"Brandenburg","DE40C","Oder-Spree County","male","[50-60)",15146
"Brandenburg","DE40C","Oder-Spree County","male","[60-75)",19761
"Brandenburg","DE40C","Oder-Spree County","male","[75+)",10062
"Brandenburg","DE40D","Ostprignitz-Ruppin County","female","[00-10)",3969
"Brandenburg","DE40D","Ostprignitz-Ruppin County","female","[10-20)",3890
"Brandenburg","DE40D","Ostprignitz-Ruppin County","female","[20-30)",3053
"Brandenburg","DE40D","Ostprignitz-Ruppin County","female","[30-40)",5572
"Brandenburg","DE40D","Ostprignitz-Ruppin County","female","[40-50)",5376
"Brandenburg","DE40D","Ostprignitz-Ruppin County","female","[50-60)",8113
"Brandenburg","DE40D","Ostprignitz-Ruppin County","female","[60-75)",12022
"Brandenburg","DE40D","Ostprignitz-Ruppin County","female","[75+)",7657
"Brandenburg","DE40D","Ostprignitz-Ruppin County","male","[00-10)",4202
"Brandenburg","DE40D","Ostprignitz-Ruppin County","male","[10-20)",4384
"Brandenburg","DE40D","Ostprignitz-Ruppin County","male","[20-30)",3461
"Brandenburg","DE40D","Ostprignitz-Ruppin County","male","[30-40)",6064
"Brandenburg","DE40D","Ostprignitz-Ruppin County","male","[40-50)",5947
"Brandenburg","DE40D","Ostprignitz-Ruppin County","male","[50-60)",8451
"Brandenburg","DE40D","Ostprignitz-Ruppin County","male","[60-75)",11601
"Brandenburg","DE40D","Ostprignitz-Ruppin County","male","[75+)",5067
"Brandenburg","DE40E","Potsdam-Mittelmark County","female","[00-10)",9880
"Brandenburg","DE40E","Potsdam-Mittelmark County","female","[10-20)",10679
"Brandenburg","DE40E","Potsdam-Mittelmark County","female","[20-30)",6320
"Brandenburg","DE40E","Potsdam-Mittelmark County","female","[30-40)",12557
"Brandenburg","DE40E","Potsdam-Mittelmark County","female","[40-50)",14236
"Brandenburg","DE40E","Potsdam-Mittelmark County","female","[50-60)",19733
"Brandenburg","DE40E","Potsdam-Mittelmark County","female","[60-75)",22754
"Brandenburg","DE40E","Potsdam-Mittelmark County","female","[75+)",14785
"Brandenburg","DE40E","Potsdam-Mittelmark County","male","[00-10)",10398
"Brandenburg","DE40E","Potsdam-Mittelmark County","male","[10-20)",11359
"Brandenburg","DE40E","Potsdam-Mittelmark County","male","[20-30)",7291
"Brandenburg","DE40E","Potsdam-Mittelmark County","male","[30-40)",12275
"Brandenburg","DE40E","Potsdam-Mittelmark County","male","[40-50)",14371
"Brandenburg","DE40E","Potsdam-Mittelmark County","male","[50-60)",19852
"Brandenburg","DE40E","Potsdam-Mittelmark County","male","[60-75)",22529
"Brandenburg","DE40E","Potsdam-Mittelmark County","male","[75+)",10502
"Brandenburg","DE40F","Prignitz County","female","[00-10)",2908
"Brandenburg","DE40F","Prignitz County","female","[10-20)",2872
"Brandenburg","DE40F","Prignitz County","female","[20-30)",2202
"Brandenburg","DE40F","Prignitz County","female","[30-40)",3953
"Brandenburg","DE40F","Prignitz County","female","[40-50)",3636
"Brandenburg","DE40F","Prignitz County","female","[50-60)",6338
"Brandenburg","DE40F","Prignitz County","female","[60-75)",9475
"Brandenburg","DE40F","Prignitz County","female","[75+)",6742
"Brandenburg","DE40F","Prignitz County","male","[00-10)",2971
"Brandenburg","DE40F","Prignitz County","male","[10-20)",3034
"Brandenburg","DE40F","Prignitz County","male","[20-30)",2888
"Brandenburg","DE40F","Prignitz County","male","[30-40)",4496
"Brandenburg","DE40F","Prignitz County","male","[40-50)",4292
"Brandenburg","DE40F","Prignitz County","male","[50-60)",6523
"Brandenburg","DE40F","Prignitz County","male","[60-75)",8933
"Brandenburg","DE40F","Prignitz County","male","[75+)",4311
"Brandenburg","DE40G","Spree-Neiße County","female","[00-10)",4278
"Brandenburg","DE40G","Spree-Neiße County","female","[10-20)",4339
"Brandenburg","DE40G","Spree-Neiße County","female","[20-30)",2612
"Brandenburg","DE40G","Spree-Neiße County","female","[30-40)",5774
"Brandenburg","DE40G","Spree-Neiße County","female","[40-50)",5941
"Brandenburg","DE40G","Spree-Neiße County","female","[50-60)",9840
"Brandenburg","DE40G","Spree-Neiße County","female","[60-75)",14572
"Brandenburg","DE40G","Spree-Neiße County","female","[75+)",9654
"Brandenburg","DE40G","Spree-Neiße County","male","[00-10)",4545
"Brandenburg","DE40G","Spree-Neiße County","male","[10-20)",4656
"Brandenburg","DE40G","Spree-Neiße County","male","[20-30)",3031
"Brandenburg","DE40G","Spree-Neiße County","male","[30-40)",6020
"Brandenburg","DE40G","Spree-Neiße County","male","[40-50)",6463
"Brandenburg","DE40G","Spree-Neiße County","male","[50-60)",10140
"Brandenburg","DE40G","Spree-Neiße County","male","[60-75)",13850
"Brandenburg","DE40G","Spree-Neiße County","male","[75+)",6240
"Brandenburg","DE40H","Teltow-Fläming County","female","[00-10)",8045
"Brandenburg","DE40H","Teltow-Fläming County","female","[10-20)",7489
"Brandenburg","DE40H","Teltow-Fläming County","female","[20-30)",5883
"Brandenburg","DE40H","Teltow-Fläming County","female","[30-40)",11245
"Brandenburg","DE40H","Teltow-Fläming County","female","[40-50)",10482
"Brandenburg","DE40H","Teltow-Fläming County","female","[50-60)",14301
"Brandenburg","DE40H","Teltow-Fläming County","female","[60-75)",17113
"Brandenburg","DE40H","Teltow-Fläming County","female","[75+)",11981
"Brandenburg","DE40H","Teltow-Fläming County","male","[00-10)",8377
"Brandenburg","DE40H","Teltow-Fläming County","male","[10-20)",8094
"Brandenburg","DE40H","Teltow-Fläming County","male","[20-30)",6968
"Brandenburg","DE40H","Teltow-Fläming County","male","[30-40)",11702
"Brandenburg","DE40H","Teltow-Fläming County","male","[40-50)",11287
"Brandenburg","DE40H","Teltow-Fläming County","male","[50-60)",15124
"Brandenburg","DE40H","Teltow-Fläming County","male","[60-75)",16540
"Brandenburg","DE40H","Teltow-Fläming County","male","[75+)",7914
"Brandenburg","DE40I","Uckermark County","female","[00-10)",4370
"Brandenburg","DE40I","Uckermark County","female","[10-20)",4764
"Brandenburg","DE40I","Uckermark County","female","[20-30)",3342
"Brandenburg","DE40I","Uckermark County","female","[30-40)",6132
"Brandenburg","DE40I","Uckermark County","female","[40-50)",6249
"Brandenburg","DE40I","Uckermark County","female","[50-60)",9835
"Brandenburg","DE40I","Uckermark County","female","[60-75)",15109
"Brandenburg","DE40I","Uckermark County","female","[75+)",10148
"Brandenburg","DE40I","Uckermark County","male","[00-10)",4763
"Brandenburg","DE40I","Uckermark County","male","[10-20)",5053
"Brandenburg","DE40I","Uckermark County","male","[20-30)",3743
"Brandenburg","DE40I","Uckermark County","male","[30-40)",6553
"Brandenburg","DE40I","Uckermark County","male","[40-50)",6541
"Brandenburg","DE40I","Uckermark County","male","[50-60)",9922
"Brandenburg","DE40I","Uckermark County","male","[60-75)",14216
"Brandenburg","DE40I","Uckermark County","male","[75+)",6596
"Bremen","DE501","City of Bremen","female","[00-10)",26184
"Bremen","DE501","City of Bremen","female","[10-20)",23854
"Bremen","DE501","City of Bremen","female","[20-30)",36738
"Bremen","DE501","City of Bremen","female","[30-40)",38622
"Bremen","DE501","City of Bremen","female","[40-50)",32928
"Bremen","DE501","City of Bremen","female","[50-60)",40744
"Bremen","DE501","City of Bremen","female","[60-75)",48852
"Bremen","DE501","City of Bremen","female","[75+)",37283
"Bremen","DE501","City of Bremen","male","[00-10)",27947
"Bremen","DE501","City of Bremen","male","[10-20)",25862
"Bremen","DE501","City of Bremen","male","[20-30)",40069
"Bremen","DE501","City of Bremen","male","[30-40)",40575
"Bremen","DE501","City of Bremen","male","[40-50)",33571
"Bremen","DE501","City of Bremen","male","[50-60)",41416
"Bremen","DE501","City of Bremen","male","[60-75)",43424
"Bremen","DE501","City of Bremen","male","[75+)",25221
"Bremen","DE502","City of Bremerhaven","female","[00-10)",5685
"Bremen","DE502","City of Bremerhaven","female","[10-20)",5347
"Bremen","DE502","City of Bremerhaven","female","[20-30)",6753
"Bremen","DE502","City of Bremerhaven","female","[30-40)",6496
"Bremen","DE502","City of Bremerhaven","female","[40-50)",6212
"Bremen","DE502","City of Bremerhaven","female","[50-60)",8077
"Bremen","DE502","City of Bremerhaven","female","[60-75)",10975
"Bremen","DE502","City of Bremerhaven","female","[75+)",7394
"Bremen","DE502","City of Bremerhaven","male","[00-10)",5974
"Bremen","DE502","City of Bremerhaven","male","[10-20)",5638
"Bremen","DE502","City of Bremerhaven","male","[20-30)",7558
"Bremen","DE502","City of Bremerhaven","male","[30-40)",7655
"Bremen","DE502","City of Bremerhaven","male","[40-50)",6722
"Bremen","DE502","City of Bremerhaven","male","[50-60)",8161
"Bremen","DE502","City of Bremerhaven","male","[60-75)",9524
"Bremen","DE502","City of Bremerhaven","male","[75+)",5002
"Hamburg","DE600","City of Hamburg","female","[00-10)",91570
"Hamburg","DE600","City of Hamburg","female","[10-20)",78023
"Hamburg","DE600","City of Hamburg","female","[20-30)",127334
"Hamburg","DE600","City of Hamburg","female","[30-40)",148184
"Hamburg","DE600","City of Hamburg","female","[40-50)",123451
"Hamburg","DE600","City of Hamburg","female","[50-60)",132121
"Hamburg","DE600","City of Hamburg","female","[60-75)",138142
"Hamburg","DE600","City of Hamburg","female","[75+)",107428
"Hamburg","DE600","City of Hamburg","male","[00-10)",96295
"Hamburg","DE600","City of Hamburg","male","[10-20)",83060
"Hamburg","DE600","City of Hamburg","male","[20-30)",126543
"Hamburg","DE600","City of Hamburg","male","[30-40)",148842
"Hamburg","DE600","City of Hamburg","male","[40-50)",122523
"Hamburg","DE600","City of Hamburg","male","[50-60)",134037
"Hamburg","DE600","City of Hamburg","male","[60-75)",123332
"Hamburg","DE600","City of Hamburg","male","[75+)",73050
"Hesse","DE711","City of Darmstadt","female","[00-10)",7303
"Hesse","DE711","City of Darmstadt","female","[10-20)",6839
"Hesse","DE711","City of Darmstadt","female","[20-30)",13173
"Hesse","DE711","City of Darmstadt","female","[30-40)",11373
"Hesse","DE711","City of Darmstadt","female","[40-50)",8956
"Hesse","DE711","City of Darmstadt","female","[50-60)",10113
"Hesse","DE711","City of Darmstadt","female","[60-75)",12102
"Hesse","DE711","City of Darmstadt","female","[75+)",8521
"Hesse","DE711","City of Darmstadt","male","[00-10)",7676
"Hesse","DE711","City of Darmstadt","male","[10-20)",7282
"Hesse","DE711","City of Darmstadt","male","[20-30)",17152
"Hesse","DE711","City of Darmstadt","male","[30-40)",13222
"Hesse","DE711","City of Darmstadt","male","[40-50)",8979
"Hesse","DE711","City of Darmstadt","male","[50-60)",10536
"Hesse","DE711","City of Darmstadt","male","[60-75)",10589
"Hesse","DE711","City of Darmstadt","male","[75+)",5815
"Hesse","DE712","City of Frankfurt am Main","female","[00-10)",37356
"Hesse","DE712","City of Frankfurt am Main","female","[10-20)",32521
"Hesse","DE712","City of Frankfurt am Main","female","[20-30)",54223
"Hesse","DE712","City of Frankfurt am Main","female","[30-40)",67078
"Hesse","DE712","City of Frankfurt am Main","female","[40-50)",54104
"Hesse","DE712","City of Frankfurt am Main","female","[50-60)",51278
"Hesse","DE712","City of Frankfurt am Main","female","[60-75)",52920
"Hesse","DE712","City of Frankfurt am Main","female","[75+)",35219
"Hesse","DE712","City of Frankfurt am Main","male","[00-10)",39079
"Hesse","DE712","City of Frankfurt am Main","male","[10-20)",33969
"Hesse","DE712","City of Frankfurt am Main","male","[20-30)",52310
"Hesse","DE712","City of Frankfurt am Main","male","[30-40)",66394
"Hesse","DE712","City of Frankfurt am Main","male","[40-50)",54219
"Hesse","DE712","City of Frankfurt am Main","male","[50-60)",55764
"Hesse","DE712","City of Frankfurt am Main","male","[60-75)",48402
"Hesse","DE712","City of Frankfurt am Main","male","[75+)",24388
"Hesse","DE713","City of Offenbach","female","[00-10)",7000
"Hesse","DE713","City of Offenbach","female","[10-20)",6246
"Hesse","DE713","City of Offenbach","female","[20-30)",9019
"Hesse","DE713","City of Offenbach","female","[30-40)",10479
"Hesse","DE713","City of Offenbach","female","[40-50)",8660
"Hesse","DE713","City of Offenbach","female","[50-60)",8800
"Hesse","DE713","City of Offenbach","female","[60-75)",9541
"Hesse","DE713","City of Offenbach","female","[75+)",6328
"Hesse","DE713","City of Offenbach","male","[00-10)",7270
